sentence_id,sentence,candidate,cand_norm,cand_type,is_gold,token_pos,mt_score,mt_pred,is_named_entity,gold_terms,source_dataset,term_type,spanish_sentence,spanish_back_to_english_sentence,spanish_best_back_translation_word,spanish_fuzz_ratio,spanish_specialized,spanish_term_failed_to_translate,arabic_sentence,arabic_back_to_english_sentence,arabic_best_back_translation_word,arabic_fuzz_ratio,arabic_specialized,arabic_term_failed_to_translate,chinese_sentence,chinese_back_to_english_sentence,chinese_best_back_translation_word,chinese_fuzz_ratio,chinese_specialized,chinese_term_failed_to_translate,japanese_sentence,japanese_back_to_english_sentence,japanese_best_back_translation_word,japanese_fuzz_ratio,japanese_specialized,japanese_term_failed_to_translate,specialized_votes,normal_votes,lg_pred,masked sentence,subwords,number of subwords,candidate probability,candidate surprise,candidate avg surprise,top token,top token probability,gap,average gap,start word index,end word index,window start word index,window end word index,windowed_context,number of words,lg_score
1,"Homie, this vibe is straight mid",this,this,is_single_word,0,1,0.0,0,0.0,homie; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",this,100.0,0.0,0.0,أخي، هذه الطاقة على صراحة وسط,"Brother, this energy is on the surface honestly.",this,100.0,0.0,0.0,兄弟，这种气氛超级平淡。,"Brother, this kind of atmosphere is super dull.",this,100.0,0.0,0.0,ホミー、この気分はまさに真っ直ぐだ。,"Homi, this mood is just straightforward.",this,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
1,"Homie, this vibe is straight mid",vibe,vibe,is_single_word,0,2,1.0,1,0.0,homie; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",wave,50.0,1.0,0.0,أخي، هذه الطاقة على صراحة وسط,"Brother, this energy is on the surface honestly.",brother,36.36363636363637,1.0,0.0,兄弟，这种气氛超级平淡。,"Brother, this kind of atmosphere is super dull.",brother,36.36363636363637,1.0,0.0,ホミー、この気分はまさに真っ直ぐだ。,"Homi, this mood is just straightforward.",is,33.333333333333336,1.0,0.0,4.0,0.0,0,homie this <mask> <mask> is straight mid,▁vi be,2.0,3.257654879223627e-09,19.542258262634277,9.771129131317139,is it,0.02305945708644621,15.772578954696655,7.886289477348328,2.0,2.0,0.0,5.0,0.0,1.0,7.886289477348328
1,"Homie, this vibe is straight mid",is,is,is_single_word,0,3,0.0,0,0.0,homie; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",is,100.0,0.0,0.0,أخي، هذه الطاقة على صراحة وسط,"Brother, this energy is on the surface honestly.",is,100.0,0.0,0.0,兄弟，这种气氛超级平淡。,"Brother, this kind of atmosphere is super dull.",is,100.0,0.0,0.0,ホミー、この気分はまさに真っ直ぐだ。,"Homi, this mood is just straightforward.",is,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
1,"Homie, this vibe is straight mid",straight,straight,is_single_word,0,4,1.0,1,0.0,homie; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",this,33.333333333333336,1.0,0.0,أخي، هذه الطاقة على صراحة وسط,"Brother, this energy is on the surface honestly.",surface,40.0,1.0,0.0,兄弟，这种气氛超级平淡。,"Brother, this kind of atmosphere is super dull.",this,33.333333333333336,1.0,0.0,ホミー、この気分はまさに真っ直ぐだ。,"Homi, this mood is just straightforward.",straightforward,69.56521739130434,1.0,0.0,4.0,0.0,0,homie this vibe is <mask> mid,▁straight,1.0,5.786451462596135e-05,9.757406234741211,9.757406234741211,from,0.3070414442487091,8.57663369178772,8.57663369178772,4.0,4.0,0.0,5.0,0.0,1.0,8.57663369178772
1,"Homie, this vibe is straight mid",mid,mid,is_single_word,1,5,1.0,1,0.0,homie; mid,genz-alpha-slangs,slang,"Hombre, esta onda es completamente normal.","Dude, this wave is completely normal.",is,40.0,1.0,0.0,أخي، هذه الطاقة على صراحة وسط,"Brother, this energy is on the surface honestly.",is,40.0,1.0,0.0,兄弟，这种气氛超级平淡。,"Brother, this kind of atmosphere is super dull.",kind,57.14285714285714,1.0,0.0,ホミー、この気分はまさに真っ直ぐだ。,"Homi, this mood is just straightforward.",homi,57.14285714285714,1.0,0.0,4.0,0.0,0,homie this vibe is straight <mask>,▁mid,1.0,4.963376823148897e-07,14.516009330749512,14.516009330749512,up,0.16834927508359268,12.734294891357422,12.734294891357422,5.0,5.0,0.0,5.0,0.0,1.0,12.734294891357422
2,"Bro, you ghosted again",Bro,bro,is_single_word,1,0,1.0,1,0.0,bro; ghosted,genz-alpha-slangs,slang,"Hombre, volviste a hacerme desaparecer.","Man, you've done it again, made me disappear.",done,28.57142857142857,1.0,0.0,أخ، أنت فجعتني مرة أخرى.,"Brother, you've surprised me again.",brother,60.0,1.0,0.0,兄弟，你又幽灵了。,"Brother, you've ghosted me again.",brother,60.0,1.0,0.0,ブラ、またまた消えたね。,The balloon has disappeared again.,balloon,40.0,1.0,0.0,4.0,0.0,0,<mask> you ghosted again,▁bro,1.0,4.160138477643343e-06,12.389962196350098,12.389962196350098,Have,0.4358251306480126,11.559448003768921,11.559448003768921,0.0,0.0,0.0,3.0,0.0,1.0,11.559448003768921
2,"Bro, you ghosted again",you,you,is_single_word,0,1,1.0,1,0.0,bro; ghosted,genz-alpha-slangs,slang,"Hombre, volviste a hacerme desaparecer.","Man, you've done it again, made me disappear.",you've,66.66666666666667,1.0,0.0,أخ، أنت فجعتني مرة أخرى.,"Brother, you've surprised me again.",you've,66.66666666666667,1.0,0.0,兄弟，你又幽灵了。,"Brother, you've ghosted me again.",you've,66.66666666666667,1.0,0.0,ブラ、またまた消えたね。,The balloon has disappeared again.,balloon,20.0,1.0,0.0,4.0,0.0,0,bro <mask> ghosted again,▁you,1.0,0.00022730401915986361,8.389222145080566,8.389222145080566,ke,0.1571364825987263,6.538581609725952,6.538581609725952,1.0,1.0,0.0,3.0,0.0,1.0,6.538581609725952
2,"Bro, you ghosted again",ghosted,ghosted,is_single_word,1,2,0.75,0,0.0,bro; ghosted,genz-alpha-slangs,slang,"Hombre, volviste a hacerme desaparecer.","Man, you've done it again, made me disappear.",done,36.36363636363637,1.0,0.0,أخ، أنت فجعتني مرة أخرى.,"Brother, you've surprised me again.",brother,42.85714285714286,1.0,0.0,兄弟，你又幽灵了。,"Brother, you've ghosted me again.",ghosted,100.0,0.0,0.0,ブラ、またまた消えたね。,The balloon has disappeared again.,the,40.0,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
2,"Bro, you ghosted again",again,again,is_single_word,0,3,0.0,0,0.0,bro; ghosted,genz-alpha-slangs,slang,"Hombre, volviste a hacerme desaparecer.","Man, you've done it again, made me disappear.",again,100.0,0.0,0.0,أخ، أنت فجعتني مرة أخرى.,"Brother, you've surprised me again.",again,100.0,0.0,0.0,兄弟，你又幽灵了。,"Brother, you've ghosted me again.",again,100.0,0.0,0.0,ブラ、またまた消えたね。,The balloon has disappeared again.,again,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
3,"Homie, pull up or stay sus",Homie,homie,is_single_word,1,0,1.0,1,1.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",come,66.66666666666667,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",they,44.44444444444444,1.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",come,66.66666666666667,1.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",homi,88.88888888888889,1.0,0.0,4.0,0.0,0,<mask> <mask> pull up or stay sus,▁hom ie,2.0,1.523034866145825e-11,24.90773105621338,12.45386552810669,How to,0.021649431800879422,21.074954986572266,10.537477493286133,0.0,0.0,0.0,5.0,0.0,1.0,10.537477493286133
3,"Homie, pull up or stay sus",pull,pull,is_single_word,0,1,1.0,1,0.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",like,25.0,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",questionable,25.0,1.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",cautious,16.666666666666664,1.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",stop,25.0,1.0,0.0,4.0,0.0,0,homie <mask> up or stay sus,▁pull,1.0,0.0010706856071152715,6.839456081390381,6.839456081390381,stay,0.3217521988552749,5.705482482910156,5.705482482910156,1.0,1.0,0.0,5.0,0.0,1.0,5.705482482910156
3,"Homie, pull up or stay sus",up,up,is_single_word,0,2,1.0,1,0.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",man,0.0,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",questionable,14.28571428571429,1.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",cautious,20.0,1.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",stop,33.333333333333336,1.0,0.0,4.0,0.0,0,homie pull <mask> or stay sus,▁up,1.0,0.12936778035191915,2.045095920562744,2.045095920562744,in,0.2532434132082905,0.6716917753219604,0.6716917753219604,2.0,2.0,0.0,5.0,0.0,1.0,0.6716917753219604
3,"Homie, pull up or stay sus",or,or,is_single_word,0,3,0.25,0,0.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",or,100.0,0.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",or,100.0,0.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",or,100.0,0.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",to,50.0,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
3,"Homie, pull up or stay sus",stay,stay,is_single_word,0,4,0.75,0,0.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",stay,100.0,0.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",they,50.0,1.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",brother,18.181818181818176,1.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",stop,50.0,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
3,"Homie, pull up or stay sus",sus,sus,is_single_word,1,5,1.0,1,0.0,homie; sus,genz-alpha-slangs,slang,"Hombre, acércate o quédate así.","Man, come closer or stay like that.",stay,28.57142857142857,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",questionable,26.66666666666667,1.0,0.0,兄弟，过来或者保持谨慎,"Brother, come over or be cautious.",cautious,36.36363636363637,1.0,0.0,ホミー、車を停めておいてススだ。,"Homi, the car to stop and let's go.",stop,28.57142857142857,1.0,0.0,4.0,0.0,0,homie pull up or stay <mask>,▁sus,1.0,3.7271737522396194e-07,14.802445411682129,14.802445411682129,up,0.8271677847204396,14.612697690725327,14.612697690725327,5.0,5.0,0.0,5.0,0.0,1.0,14.612697690725327
4,"Bro, skibidi outta here, sigma style",Bro,bro,is_single_word,1,0,1.0,1,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",brother,60.0,1.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",brother,60.0,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",brother,60.0,1.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",bra,66.66666666666667,1.0,0.0,4.0,0.0,0,<mask> skibidi outta here sigma style,▁bro,1.0,5.7592492371011645e-05,9.762118339538574,9.762118339538574,I,0.03949046104205829,6.530422210693359,6.530422210693359,0.0,0.0,0.0,5.0,0.0,1.0,6.530422210693359
4,"Bro, skibidi outta here, sigma style",skibidi,skibidi,is_single_word,0,1,1.0,1,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",skibidi,100.0,1.0,1.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",scenic,30.76923076923077,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",bidi,72.72727272727273,1.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",skividi,85.71428571428572,1.0,0.0,4.0,0.0,0,bro <mask> <mask> <mask> outta here sigma style,▁ski bi di,3.0,2.2093638940919793e-13,29.140901565551758,9.71363385518392,ke  me,3.742816354454623e-05,18.947814464569092,6.315938154856364,1.0,1.0,0.0,5.0,0.0,1.0,6.315938154856364
4,"Bro, skibidi outta here, sigma style",outta,outta,is_single_word,0,2,0.75,0,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",out,75.0,1.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",routes,54.54545454545454,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",brother,33.333333333333336,1.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",outta,100.0,0.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
4,"Bro, skibidi outta here, sigma style",here,here,is_single_word,0,3,0.75,0,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",here,100.0,0.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",there,88.88888888888889,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",brother,54.54545454545454,1.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",hair,50.0,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
4,"Bro, skibidi outta here, sigma style",sigma,sigma,is_single_word,0,4,0.5,0,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",sigma,100.0,1.0,1.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",scenic,36.36363636363637,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",sigma,100.0,0.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",sigma,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
4,"Bro, skibidi outta here, sigma style",style,style,is_single_word,0,5,0.25,0,0.0,bro,genz-alpha-slangs,slang,"Hermano, skibidi fuera de aquí, estilo sigma","Brother, skibidi get out of here, sigma style",style,100.0,0.0,0.0,أخي، اذهب إلى هناك، بطرق سيجيما,"Brother, go there, by the scenic routes.",the,50.0,1.0,0.0,兄弟，斯基比迪滚蛋，西格玛风格,"Brother, Ski Bidi roll away, Sigma style.",style,100.0,0.0,0.0,ブラ、スキビディ アウトタ ヘア、シグマ スタイルです。,"Bra, Skividi outta hair, Sigma style.",style,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
5,"Bro, lowkey flexin’",Bro,bro,is_single_word,1,0,1.0,1,0.0,bro; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",off,33.333333333333336,1.0,0.0,أخي، أظهر بعض الإنجازاتخفية,"Brother, show some hidden achievements.",brother,60.0,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",brother,60.0,1.0,0.0,ブラ、低くて自慢している,"Pride, low and proud.",proud,50.0,1.0,0.0,4.0,0.0,0,<mask> lowkey flexin,▁bro,1.0,3.159289223231883e-05,10.362578392028809,10.362578392028809,</s>,0.05402814935306362,7.444328308105469,7.444328308105469,0.0,0.0,0.0,2.0,0.0,1.0,7.444328308105469
5,"Bro, lowkey flexin’",lowkey,lowkey,is_single_word,1,1,1.0,1,0.0,bro; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",table,36.36363636363637,1.0,0.0,أخي، أظهر بعض الإنجازاتخفية,"Brother, show some hidden achievements.",show,40.0,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ブラ、低くて自慢している,"Pride, low and proud.",low,66.66666666666667,1.0,0.0,4.0,0.0,0,bro <mask> <mask> flexin,▁low key,2.0,9.325921190055014e-11,23.095638275146484,11.547819137573242,cco de,0.004454502323232461,17.681798338890076,8.840899169445038,1.0,1.0,0.0,2.0,0.0,1.0,8.840899169445038
5,"Bro, lowkey flexin’",flexin,flexin,is_single_word,1,2,1.0,1,0.0,bro; flexin; lowkey,genz-alpha-slangs,slang,"Hombre, bajo la mesa, me estoy luciendo.","Man, under the table, I'm showing off.",table,36.36363636363637,1.0,0.0,أخي، أظهر بعض الإنجازاتخفية,"Brother, show some hidden achievements.",hidden,33.333333333333336,1.0,0.0,兄弟，低调炫耀,"Brother, subtle bragging.",subtle,33.333333333333336,1.0,0.0,ブラ、低くて自慢している,"Pride, low and proud.",low,22.22222222222222,1.0,0.0,4.0,0.0,0,bro lowkey <mask> <mask> <mask>,▁ flex in,3.0,1.749962416537819e-10,22.466256618499756,7.488752206166585,s . </s>,0.0005689289341003905,14.99450159072876,4.998167196909587,2.0,2.0,0.0,2.0,0.0,1.0,4.998167196909587
